id,name,theme,year,duration,tempo,album_id,spotify_url
10748,One,Life And Death,1992,276.133,77.029,613,Http://open.spotify.com/track/4lnfwlk4m7hhfhcwmmblqw
10749,Walk Like A Man,Life And Death,1963,137,83.883,1587,Http://open.spotify.com/track/3ebfvceicb3zw9rbnhk28d
10750,Jesus,Life And Death,1969,204.826,176.455,4855,Http://open.spotify.com/track/030axdyencwjwpzgel2fda
10751,Rufus Is A Tit Man,Life And Death,1975,146.133,129.969,6852,Http://open.spotify.com/track/7elrqhh1ovmpqcpuiuqrvh
10752,Martha,Life And Death,1973,270.733,123.591,6395,Http://open.spotify.com/track/2r0sdo3ioo3dmmvudwzwzd
10753,You In The Sky,Life And Death,2006,Null,128.665,850,Null
10754,Frankie And Johnny,Life And Death,1928,Null,82.366,850,Null
10755,23 Years Ago,Life And Death,2004,334.6,81.982,8121,Http://open.spotify.com/track/40c20xzeonu64jvxmtj1zl
10756,Grandma’s Hands,Life And Death,1971,121.08,99.816,5108,Http://open.spotify.com/track/1qfdfzavrksafrar2ftqdv
10757,My Death,Life And Death,1967,297.24,111.088,3597,Http://open.spotify.com/track/4ml9nvllrbjz1kmrm2m5qd
10758,Moon On Your Pyjamas,Life And Death,1993,Null,139.543,850,Null
10759,I’m So Lonesome I Could Cry,Life And Death,1949,167.373,127.094,7178,Http://open.spotify.com/track/3bawak1kyefpww4xk8ztyo
10760,My Son Calls Another Man daddy,Life And Death,1950,154.106,158.952,7178,Http://open.spotify.com/track/5wzhj1lcxztboih3t1vgmw
10761,Don’t You Worry ‘bout A Thing,Life And Death,1973,Null,112.929,850,Null
10762,Germ Free Adolescents,Life And Death,1978,191.466,103.868,5952,Http://open.spotify.com/track/0h0tiuu7ehy43cw3aeetjf
10763,Neil Young,Life And Death,1972,296.783,128.267,4539,Http://open.spotify.com/track/2aylp2sroxus7lielnzuqg
10764,Warren Zevon,Life And Death,2003,Null,100.819,850,Null
10765,Pacific State,Party Songs,1989,Null,188.386,850,Null
10766,Dancing Queen,Party Songs,1976,231.093,165.982,995,Http://open.spotify.com/track/2rgqpsirafao2mgo9smdsx
10767,Back In Black,Party Songs,1980,Null,82.439,850,Null
10768,Because I Got High,Party Songs,2001,199.293,123.001,4209,Http://open.spotify.com/track/5ztuvseajkw6lw4x03ae48
10769,Uptown Top Ranking,Party Songs,1977,229.16,103.183,6725,Http://open.spotify.com/track/34zwzospu2v1ab0pizccv4
10770,Windowlicker,Party Songs,1999,Null,104.991,850,Null
10771,I Bet You Look Good On The dancefloor,Party Songs,2005,174.466,120.364,2642,Http://open.spotify.com/track/5u2opjve3r64nm8tyr2t9s
10772,Re-rewind,Party Songs,1999,242.466,130.218,914,Http://open.spotify.com/track/0rkbthliaeta9tnonnylac
10773,Bourgie Bourgie ,Party Songs,1979,679.694,133.858,1633,Http://open.spotify.com/track/2qwfwkuwt7sqadawtwen1s
10774,9pm (till I Come),Party Songs,1999,193.88,122.5,2737,Http://open.spotify.com/track/1cgbwsrndlfrruk2ebq7zr
10775,Love Shack,Party Songs,1989,321.573,133.544,1249,Http://open.spotify.com/track/0oytspn4ggpsidugbkzmeu
10776,Yes Sir  I Can Boogie,Party Songs,1977,271.453,109.183,4261,Http://open.spotify.com/track/268jt4m5ztrceh5qdzpq68
10777,(you Gotta) Fight For Your Right (to Party),Party Songs,1987,218.706,108.965,1745,Http://open.spotify.com/track/47jydzcytzhnqkcefs8dgf
10778,Night Fever,Party Songs,1978,213.4,144.971,8598,Http://open.spotify.com/track/66wpcqkkm6mrxxsbfgmsrh
10779,Tighten Up,Party Songs,1968,191.013,118.582,3408,Http://open.spotify.com/track/0qkcm8yehorjtpryddq9tt
10780,Night,Party Songs,2007,Null,112.299,850,Null
10781,Big Time Sensuality,Party Songs,1993,233.893,115.043,131,Http://open.spotify.com/track/2mazultmfatwyh7vnql6rk
10782,Let’s Start Ii Dance Again,Party Songs,1981,Null,80.069,850,Null
10783,Let’s Dance,Party Songs,1983,457.133,96.173,3090,Http://open.spotify.com/track/2niuuxnhhzs3wymuhjdva8
10784,Self Control,Party Songs,1984,247.146,92.051,1159,Http://open.spotify.com/track/4bphayutj5aejswtepyvur
10785,Hang On In There Baby,Party Songs,1974,233.026,129.753,6682,Http://open.spotify.com/track/03zrvcyzgcypimu6dydhpy
10786,Land Of 1 000 Dances,Party Songs,1965,140.52,157.738,1592,Http://open.spotify.com/track/0wrqzg69vaeu0fb2ehgaew
10787,Love Will Keep Us Together,Party Songs,1975,203.6,122.396,5991,Http://open.spotify.com/track/10pczvq4qtkehrvtuaehvd
10788,Flashdance,Party Songs,1983,246.549,120.038,5137,Http://open.spotify.com/track/4h1wvutcht8pncz6jwjvrg
10789,Cocaine Blues,Party Songs,1968,169.293,119.979,7613,Http://open.spotify.com/track/6ogjg0epbydcmb37n8z637
10790,Shake Your Tailfeather,Party Songs,1980,Null,92.99,850,Null
10791,Le Freak,Party Songs,1978,213.773,137.839,8099,Http://open.spotify.com/track/4hhqnusudz9yv7pigfmchm
10792,Weekend,Party Songs,1981,Null,80.201,850,Null
10793,Machine Gun,Party Songs,1974,158.693,125.663,506,Http://open.spotify.com/track/2inlspejq53f0htnnhv3ad
10794,Sweet Soul Music,Party Songs,1967,141.066,133.267,1886,Http://open.spotify.com/track/0pva063unygqfp7dntmk0p
10795,Brimful Of Asha,Party Songs,1997,247.96,112.438,4865,Http://open.spotify.com/track/3zh5cecn8tqeltn30sjuww
10796,Drug Train,Party Songs,1980,157.733,110.739,2536,Http://open.spotify.com/track/4a61qvxwahkxq40gtkcs3x
10797,Somebody Oughta Turn Your head Around,Party Songs,1972,Null,121.554,850,Null
10798,Gabriel,Party Songs,1998,Null,157.902,850,Null
10799,Groove Is In The Heart,Party Songs,1990,231.786,115.014,3692,Http://open.spotify.com/track/2uvluddklevak5pxgc7baa
10800,Just Can’t Get Enough,Party Songs,1981,224.304,94.468,4010,Http://open.spotify.com/track/4daeaxpxkjy0hq5maienoo
10801,Whip It,Party Songs,1980,158.106,117.283,5906,Http://open.spotify.com/track/6qg0wcgocsa9pqfytg0rro
10802,Soul Makossa,Party Songs,1972,264.306,104.299,3376,Http://open.spotify.com/track/4jaod0nubtckyfzmguuy7m
10803,Cokane In My Brain,Party Songs,1976,165.465,131.715,4329,Http://open.spotify.com/track/4qhrh8f3du6oodzfakou45
10804,Long Train Runnin’,Party Songs,1973,355.8,128.008,2766,Http://open.spotify.com/track/6dwwchkbqcyv1wwflmklrz
10805,Hit Me With Your Rhythm stick,Party Songs,1978,Null,122.818,850,Null
10806,Boogie Wonderland,Party Songs,1979,287.026,90.52,8659,Http://open.spotify.com/track/0jyelqum59deyol951jpsr
10807,Talking With Myself,Party Songs,1988,382.96,90.822,519,Http://open.spotify.com/track/3f51nzhw9ml1iuuyehpycg
10808,Livin’ Thing,Party Songs,1976,212.773,149.985,5553,Http://open.spotify.com/track/7l6rfnkhyd8msxkjztfzfi
10809,The Clapping Song,Party Songs,1965,Null,174.548,850,Null
10810,Be Faithful,Party Songs,1999,Null,Null,850,Null
10811,Doctor Love,Party Songs,1977,Null,122.415,850,Null
10812,The Gnu,Party Songs,1959,206.24,122.965,5402,Http://open.spotify.com/track/52hrcpyzvqut2pk1iglgje
10813,Think About It (what Is Wrong With The World Today),Party Songs,2008,194.613,120.265,3100,Http://open.spotify.com/track/2x9fjhzcadujuqalxxxd27
10814,One Nation Under A Groove,Party Songs,1978,Null,Null,850,Null
10815,Biology,Party Songs,2005,214.56,140.037,302,Http://open.spotify.com/track/5gvfoj7whqcfmoxnxepoit
10816,Dare,Party Songs,2005,244.999,101.837,5138,Http://open.spotify.com/track/4hff1ijrblgelgfgxvhflk
10817,All I Want For Christmas Is A Dukla Prague Away Kit,Party Songs,1986,Null,90.023,850,Null
10818,Rokit,Party Songs,1983,Null,94.02,850,Null
10819,Wfl (think About The Future) ,Party Songs,1989,371.8,106.894,5009,Http://open.spotify.com/track/3xi5fxgrmmvn8ezidyxw56
10820,Back To My Roots,Party Songs,1981,303.573,112.682,2264,Http://open.spotify.com/track/6pfsub5iijwrbb8qbrqmiv
10821,Over And Over,Party Songs,2006,347.88,118.881,2788,Http://open.spotify.com/track/6m5d7zgvbzaxcedxqtsrsx
10822,Jump Around,Party Songs,1992,214.946,118.881,5992,Http://open.spotify.com/track/2otdoiadsxpte7yap4yocv
10823,Last Night A Dj Saved My Life,Party Songs,1982,Null,88.003,850,Null
10824,Don’t Stop ’til You Get Enough,Party Songs,1979,363.946,138.483,4625,Http://open.spotify.com/track/5nwkktdkhszaldaorymvhq
10825,Off The Wall,Party Songs,1979,245.4,Null,2097,Http://open.spotify.com/track/2qfibst2nqt6pxnwaw9gbn
10826,I Love Rock’n’roll,Party Songs,1982,Null,163.145,850,Null
10827,Nightclubbing,Party Songs,1981,304.04,151.937,6159,Http://open.spotify.com/track/26atdkjt06bukxydjruhtn
10828,Williams Blood (aeroplane Remix),Party Songs,2008,Null,121.982,850,Null
10829,Cocktails For Two,Party Songs,1944,177.666,123.981,7367,Http://open.spotify.com/track/3jmwsgu1vxyxdblojmxuqz
10830,Transmission,Party Songs,1979,217.199,122.394,4504,Http://open.spotify.com/track/69axqyunuc0bwgatlswnb2
10831,We Are Your Friends,Party Songs,2002,262,141.971,1737,Http://open.spotify.com/track/2ijdcxpfpwxgfo6mbozhmb
10832,Silly Games ,Party Songs,1979,234.013,147.245,8587,Http://open.spotify.com/track/4sbbsqbig5gnlx95qqj4xh
10833,Louie Louie,Party Songs,1963,167.36,Null,6486,Http://open.spotify.com/track/3vctpyg5b5y6dbtep9nmop
10834,Golden Skans,Party Songs,2007,166.693,98.012,6362,Http://open.spotify.com/track/0rg6g9tamdfrasuf31trxr
10835,My Sharona,Party Songs,1979,240.026,124.309,2259,Http://open.spotify.com/track/1ftnbp64iy26qergibjknm
10836,Numbers/computer World 2,Party Songs,1981,200.24,120.465,3486,Http://open.spotify.com/track/3wgqxxhygr2hmvdjwhy3rs
10837,Upside Down,Party Songs,1976,882.666,137.766,1198,Http://open.spotify.com/track/0dle66ye2om3mcgtgujlok
10838,Jimmy Jimmy Aaja,Party Songs,1982,179.066,99.816,6397,Http://open.spotify.com/track/4i0v1idumr868pgt7y5ppm
10839,Girls Just Want To Have Fun,Party Songs,1983,228.12,164.425,3709,Http://open.spotify.com/track/7smgwis4vomcz86zy3vkym
10840,Pow! (forward),Party Songs,2004,181.52,110.017,3846,Http://open.spotify.com/track/37ufavnwarf7xudbyyjynn
10841,Lfo,Party Songs,1990,Null,67.946,850,Null
10842,Can’t Stand Me Now,Party Songs,2004,207.106,120.153,605,Http://open.spotify.com/track/2cy5masgqnxlskjgb5irl1
10843,Is It All Over My Face,Party Songs,1980,Null,204.181,850,Null
10844,Love Loves To Love Love,Party Songs,1967,130.933,148.155,3303,Http://open.spotify.com/track/185uc0jhenhbzw1kyn9yck
10845,Pop Muzik,Party Songs,1979,294.16,122.448,5997,Http://open.spotify.com/track/0shbehtzk01rfldvavacta
10846,Cross The Tracks (we Better Go Back),Party Songs,1975,199.4,79.252,6160,Http://open.spotify.com/track/6n87nzwtgpnr26nbknqovv
10847,There But For The Grace Of God,Party Songs,1979,Null,167.086,850,Null
10848,Beautiful Stranger,Party Songs,1999,238.266,104.161,6665,Http://open.spotify.com/track/0fevhpftusjuy59yqjzm2g
10849,Everybody,Party Songs,1982,362.386,87.891,2770,Http://open.spotify.com/track/3i6ptde9qmrdbedsspoubb
10850,Holiday,Party Songs,1983,231.56,138.341,2770,Http://open.spotify.com/track/2t8czawbhrtvjgwzo5c7sk
10851,Rock Your Baby,Party Songs,1974,200.866,115.747,1191,Http://open.spotify.com/track/1lmfsseuxu4ppt739kihno
10852,Buffalo Gals,Party Songs,1983,259.426,122.961,7517,Http://open.spotify.com/track/4gco2r1gcew70oaq9cf1uw
10853,Move On Up,Party Songs,1970,535.333,95.003,8022,Http://open.spotify.com/track/6evohxlacvij6vas1083nq
10854,White Lines (don’t Do It),Party Songs,1983,Null,121.392,850,Null
10855,Kids,Party Songs,2008,302.84,110.917,7584,Http://open.spotify.com/track/2iacyoenzwtn3yr6ldslry
10856,Paper Planes (dfa Remix),Party Songs,2008,351,107.07,3828,Http://open.spotify.com/track/2uz6mddg3y5ftazqu3yyfo
10857,4 My People,Party Songs,2001,289.426,117.231,7807,Http://open.spotify.com/track/2er94tdlkpjsmzsc8qha09
10858,Bedazzled,Party Songs,1967,Null,60.39,850,Null
10859,Hot In Herre,Party Songs,2002,228.226,210.654,5475,Http://open.spotify.com/track/652f9v2xyoy43pj8urz4zm
10860,True Faith,Party Songs,1987,351.026,114.857,2486,Http://open.spotify.com/track/1n8waweuzx3gekngwh02dc
10861,Short People,Party Songs,1977,171.64,103.04,447,Http://open.spotify.com/track/6emiuugov0lpguybj1rz7i
10862,I’m In The Mood For Dancing,Party Songs,1979,198.6,79.504,1000,Http://open.spotify.com/track/5zfcbpuoj3gubzjqisdhir
10863,Cigarettes And Alcohol,Party Songs,1994,Null,98.506,850,Null
10864,Got Your Money,Party Songs,1999,Null,138.682,850,Null
10865,Hey Ya!,Party Songs,2003,235.213,120.013,7487,Http://open.spotify.com/track/4qhyssd3qdsgd5yqw0h7ci
10866,Acid Tracks,Party Songs,1987,Null,Null,850,Null
10867,Papa’s Got A Brand New Pigbag,Party Songs,1981,362.666,137.809,371,Http://open.spotify.com/track/1t1kkvae1ip5xa6vcv3j9z
10868,Stop Bajon (primavera),Party Songs,1984,308.08,134.395,8504,Http://open.spotify.com/track/1jcmmyyrabj00q90ohbsbr
10869,Witness The Pitness,Party Songs,2002,Null,97.931,850,Null
10870,Streams Of Whiskey,Party Songs,1984,152.959,80.527,3878,Http://open.spotify.com/track/4ftquqpjuk4ktaihqqyzmn
10871,Jump (for My Love),Party Songs,1984,254.4,118.523,3709,Http://open.spotify.com/track/59k6gctkd8lwljfya8ee6d
10872,Brass In Pocket,Party Songs,1979,184.626,195.815,5390,Http://open.spotify.com/track/3lrfgpsd8lwjb8tjchrauo
10873,Loaded,Party Songs,1991,257.373,82.016,4127,Http://open.spotify.com/track/5uwcpq3jvouiun7uku3wiu
10874,1999,Party Songs,1983,379.266,134.103,7536,Http://open.spotify.com/track/4cekjrytydp0gpzw9jgzyx
10875,Let’s Go Crazy,Party Songs,1984,455.08,93.356,8244,Http://open.spotify.com/track/7050aa1cnn8s3482pgx2bo
10876,Out Of Space,Party Songs,1992,302.16,114.968,2187,Http://open.spotify.com/track/6xlhmdyofpswho2gib2f9z
10877,Hit The Bongo,Party Songs,1968,Null,165.178,850,Null
10878,Sorted For Es And Wizz,Party Songs,1995,227.84,130.014,3075,Http://open.spotify.com/track/6deakx9cewgzf3u9ueyjvd
10879,Now I’m Here,Party Songs,1974,255.24,127.316,5009,Http://open.spotify.com/track/0s0i59yqo6tbjxevxkoifu
10880,Feel Good Hit Of The Summer,Party Songs,2000,165.266,106.031,7623,Http://open.spotify.com/track/48l5x5ghgrhz10rbukri0n
10881,House Of Jealous Lovers,Party Songs,2002,306.12,91.887,300,Http://open.spotify.com/track/7lsmhdlhrrkgelzvpn91zw
10882,All Night Long (all Night),Party Songs,1983,385,131.197,8640,Http://open.spotify.com/track/7hciv2tsbj8o8rtged2vis
10883,Someday,Party Songs,1987,Null,115.046,850,Null
10884,Witness (1 Hope),Party Songs,2001,257.226,120.35,5164,Http://open.spotify.com/track/1qnpcgskawwbibddkwkqh1
10885,Virginia Plain,Party Songs,1972,179.546,90.482,263,Http://open.spotify.com/track/6b4wmipcl21hl8owvgishi
10886,Car Wash,Party Songs,1976,312.354,86.966,3582,Http://open.spotify.com/track/1tjtx09xqnxaynzloatnfz
10887,Once You Get Started,Party Songs,1974,197.474,151.006,3495,Http://open.spotify.com/track/5jahllumtibrtzm3f1im6r
10888,Baby Let’s Dance Together,Party Songs,1978,Null,83.096,850,Null
10889,Runaway,Party Songs,1977,Null,125.986,850,Null
10890,The Bottle,Party Songs,1974,271.132,118.074,7569,Http://open.spotify.com/track/4lgcsmpverwvfa9a8tdxjq
10891,Happy,Party Songs,2003,374.84,139.774,5869,Http://open.spotify.com/track/4hiwqwvyq3smsjkvxrmjkv
10892,On My Radio,Party Songs,1979,208.573,134.955,5800,Http://open.spotify.com/track/3qmtadha85zklh1h9egi3u
10893,Let The Music Play,Party Songs,1983,214.96,115.383,3039,Http://open.spotify.com/track/5rgghpa9s3txqjtxyrchx4
10894,Begin The Beguine,Party Songs,1938,177.826,114.487,1624,Http://open.spotify.com/track/7zzon83wxrcivcyzdcfihv
10895,Dat,Party Songs,1976,Null,113.244,850,Null
10896,Gin House Blues,Party Songs,1975,294.92,101.05,88,Http://open.spotify.com/track/0agprkphgtqyqz9rcq9mni
10897,Lost In Music,Party Songs,1979,204.413,128.057,6330,Http://open.spotify.com/track/3fnkip37lbyvhljkemr6zp
10898,He’s The Greatest Dancer,Party Songs,1979,375.4,79.854,7343,Http://open.spotify.com/track/5munxnox3ztanafio5kctl
10899,I Wish,Party Songs,1995,Null,131.573,850,Null
10900,Dance To The Music,Party Songs,1968,177.333,80.599,7294,Http://open.spotify.com/track/6w9t1lhkatr4xrnxxgl2cv
10901,Nite Klub,Party Songs,1979,202.986,190.818,2433,Http://open.spotify.com/track/2wpqzvvrg6zubppbdwgclk
10902,You Make Me Feel (mighty Real),Party Songs,1978,394.8,85.939,1094,Http://open.spotify.com/track/0dy0b9pkxkfvs0yagncac4
10903,(under Mi) Sleng Teng,Party Songs,1985,250.6,160.822,1366,Http://open.spotify.com/track/3l9otzhxnajcg4x2ju6dvx
10904,How Soon Is Now?,Party Songs,1985,Null,144.715,850,Null
10905,Memorabilia,Party Songs,1982,391.2,115.388,7723,Http://open.spotify.com/track/6neplbdktesydzjoeht6vx
10906,Beat The Clock,Party Songs,1979,Null,124.56,850,Null
10907,I’m A Man,Party Songs,1967,173.866,121.424,5877,Http://open.spotify.com/track/7vrhkn9rpm0ftdhbdzypn4
10908,Young Hearts Run Free,Party Songs,1976,248.36,168.914,4486,Http://open.spotify.com/track/3mfa9idquy4ijlwszl3tiq
10909,Sueño Latino,Party Songs,1989,Null,111.187,850,Null
10910,Saturday Nite Special,Party Songs,1972,Null,173.964,850,Null
10911,Wipe Out,Party Songs,1962,150.093,126.002,1608,Http://open.spotify.com/track/6uudeevl6t5wrfgobojt3d
10912,Rapper’s Delight,Party Songs,1979,877.04,99.879,1806,Http://open.spotify.com/track/1qb27ztsi0gvxhteajpoyd
10913,Do What You Wanna Do,Party Songs,1977,437.626,125.009,4813,Http://open.spotify.com/track/5pzk3l2lm4mbo0h89cawzg
10914,Shout,Party Songs,1984,391.866,97.055,1706,Http://open.spotify.com/track/4e1n2cvh7wb7xz568rhhny
10915,Cloud Nine,Party Songs,1968,211.533,174.993,6376,Http://open.spotify.com/track/5ygqsttt4odry1fdvsvqsl
10916,Great Dj,Party Songs,2008,204.76,113.112,7985,Http://open.spotify.com/track/3kmszp8jum4kuwpwbofwqa
10917,Disco Inferno,Party Songs,1976,659,112.857,4883,Http://open.spotify.com/track/5jua1njy3h6ynhlvpdevht
10918,A Punk,Party Songs,2008,137.76,95.606,865,Http://open.spotify.com/track/0euzeg7kpphtp4v6e8b9kc
10919,Me And Baby Brother,Party Songs,1973,211.069,127.006,3022,Http://open.spotify.com/track/28q8pam3roczmkenrbg5yq
10920,Break Dance – Electric Boogie,Party Songs,1983,Null,94.574,850,Null
10921,My Generation,Party Songs,1965,201.8,118.501,6681,Http://open.spotify.com/track/4kxrawskeaojiasqarwqyo
10922,Last Night Changed It All,Party Songs,1976,213.306,,3539,Http://open.spotify.com/track/6zmgwejracgip80yqzsij2
10923,(your Love Keeps Lifting Me) Higher And Higher,Party Songs,1967,Null,,850,Null
10924,Turn Off The Lights,Party Songs,1975,421.52,,6808,Http://open.spotify.com/track/2kxbmtmidilnsqeeaql95a
10925,One Part Be My Lover,Country Rock,1991,306,87.884,6589,'https://open.spotify.com/track/4pdzpmvjlyo7m31drhcstb'
10926,Fool's Game,Funk Rock,2008,228,82.934,24,'https://open.spotify.com/track/4g2ymtn5baqfcv4nxft1cq'
10927,Gnawin' On It,Rhythm And Blues,2003,288,145.329,24,'https://open.spotify.com/track/49sykdk8bci4kk0u3osw31'
10928,I Can't Help You Now,Rock Pop,2003,192,189.856,24,'https://open.spotify.com/track/7mdlwevcfhs7pk0pipbvoh'
10929,I Need Love,Country Rock,2012,234,124.989,3590,'https://open.spotify.com/track/05sbrd4fxgn8fx7bf8bcae'
10930,I'm On Your Side,Reggae,2009,236,129.96,3590,'https://open.spotify.com/track/4gsk2tmwgv1pg64lvjaohn'
10931,Lover's Will,Rock Blues,1989,309,99.946,3590,'https://open.spotify.com/track/1kjnj5vbog5v0vhygerbo9'
10932,The Fundamental Things,Country Rock,1998,224,98.934,3590,'https://open.spotify.com/track/4jdo2y0rncsnx7jbppardl'
10933,Can't Stop Feeling,Electronic,2016,237,113.035,4718,'https://open.spotify.com/track/1wkmmavimc4jz8cfmmxhki'
10934,Katherine Kiss Me,Country Rock,2009,175,147.601,4718,'https://open.spotify.com/track/3sz0p6mid328d1i1tfqien'
10935,This Fire,Brit Pop,2015,178,174.031,608,'https://open.spotify.com/track/6m3zwixhjov76syt1j2oe9'
10936,I'm Your Villain,Hard Rock,2008,195,165.117,1058,'https://open.spotify.com/track/2i11ofbjpubdxmhfetyopc'
10937,The Fallen,Hard Rock,2003,283,92.53,1058,'https://open.spotify.com/track/20g7z9r1wje7etvnb7xejs'
10938,Walk Away,Brit Pop,2011,203,105.004,1058,'https://open.spotify.com/track/2lesjfnno5pa6ymsycc2bc'
10939,Well That Was Easy,Hard Rock,2005,182,107.313,1058,'https://open.spotify.com/track/0lulbvjqlsgxwbihrcktph'
10940,What You Meant,Hard Rock,2005,204,111.855,1058,'https://open.spotify.com/track/7rxhjibfxkyqmktk0esgz5'
10941,Route 66,Rock & Roll,2003,165,77.992,2117,'https://open.spotify.com/track/7czmwjebbtsmixn2mkjwuv'
10942,Sweet Little Sixteen,Rock & Roll,2006,180,175.47,2117,'https://open.spotify.com/track/3nmxelczk016olzkkmakqw'
10943,Memphis Tennessee,Country Rock,1982,131,97.937,5009,'https://open.spotify.com/track/6ykmxyxq7nsed8gk43nnmw'
10944,Roll Over Beethoven,Rhythm And Blues,2006,143,92.644,5009,'https://open.spotify.com/track/7b2rlb86zhpycu55joxkjk'
10945,School Day (ring Ring Goes The Bell),Rhythm And Blues,2006,160,130.926,5009,'https://open.spotify.com/track/16pcfxd5bxttjfzajb5sko'
10946,Thirty Days (to Come Back Home),Rock & Roll,1982,142,116.739,5009,'https://open.spotify.com/track/697ldisre4gpsd0e8a2s0b'
10947,Back In The Usa,Volume 2,2005,146,170.614,3348,'https://open.spotify.com/track/2wkvmkwxvtrjwugs4drycw'
10948,No Particular Place To Go,Volume 2,2005,161,128.896,3348,'https://open.spotify.com/track/07ztorjlr6yyadnl70cfz8'
10949,Black Dog,Classic Metal,1971,295,81.394,2958,'https://open.spotify.com/track/3qt4bud1mawpgrtwcvguhb'
10950,In The Evening,Classic Metal,2007,413,104.062,2958,'https://open.spotify.com/track/7ubnsdqm07umbrp7nbmmu9'
10951,Trampled Underfoot,Hard Rock,2011,289,90.681,2958,'https://open.spotify.com/track/5fzu9q9qh8afo7yi1rtu73'
10952,Your Time Is Gonna Come,Hard Rock,1969,274,150.351,7363,'https://open.spotify.com/track/3zr81quzehr4vpeufusbb0'
10953,Gallows Pole,Hard Rock,1970,297,105.911,1683,'https://open.spotify.com/track/4s2qzupfz9qehw2sonmjs1'
10954,Tangerine,Folk Contemporaneo,1970,191,85.622,1683,'https://open.spotify.com/track/3nh2fjusv3hgxzrtoc3uwj'
10955,That's The Way,Folk Contemporaneo,2001,213,99.031,1683,'https://open.spotify.com/track/6e40mgjicid5hragrbpga6'
10956,When The Levee Breaks,Hard Rock,1971,427,142.754,3826,'https://open.spotify.com/track/5ym7n12a0w0zixgwoobenf'
10957,Be Bop A Lula,Rock & Roll,2002,156,127.465,1419,'https://open.spotify.com/track/63tznjw5fcf5jm7hgyveme'
10958,Crazy Arms,Rock & Roll,1956,152,116.76,1419,'https://open.spotify.com/track/2cwgk6zyfiz1ezva2veksn'
10959,Good Golly Miss Molly,Rock & Roll,1991,129,82.111,1419,'https://open.spotify.com/track/1s1ky9duh0g4jkhrxxjtkx'
10960,Lewis Boogie,Rock & Roll,2005,121,169.058,1419,'https://open.spotify.com/track/5tutr3x7xocksur5gxcoa2'
10961,Release Me,Country Rock,2005,198,146.922,1419,'https://open.spotify.com/track/7k9ivpyer5ybspskvmap6k'
10962,Break Up,Rock & Roll,2014,229,136.08,313,'https://open.spotify.com/track/7aftsogsopsoilvaqvbb71'
10963,Drinkin' Wine Spo-dee-o-dee,Rock & Roll,2015,170,101.2,313,'https://open.spotify.com/track/6qdkcduc80np6zj4vud4qr'
10964,One Minute Past Eternity,Country Rock,1971,122,75.232,313,'https://open.spotify.com/track/0l4ndeteewhuilctmytmez'
10965,More Than A Feeling (single Version),Hard Rock,2010,283,109.363,541,'https://open.spotify.com/track/2xqmpdl1bfqp0boysepnxj'
10966,Spirit In The Sky,Rock Blues,1979,239,128.262,541,'https://open.spotify.com/track/0y2srbyf4g3kbq2nbehqrn'
10967,Do You Believe In Magic?,Country Rock,1965,125,138.591,6794,'https://open.spotify.com/track/1udkn1onkyqsq9omiiwcmu'
10968,Keep Searchin',Country Rock,2015,271,138.169,6794,'https://open.spotify.com/track/4tszicojnzxhpbyew0xpbi'
10969,Everything I Do,R&b,1991,394,131.227,1492,'https://open.spotify.com/track/6ebk3edmw7bezecf1ecezc'
10970,Fighting Temptation,Dance Pop,2011,245,120.029,1492,'https://open.spotify.com/track/5lkvzjtajlnovuilrgcy1k'
10971,Summertime,Hip-hop,2012,265,111.977,1492,'https://open.spotify.com/track/2dbwb667lhqklhdylwluzk'
10972,Me Myself And I,R&b,2015,251,111.996,860,'https://open.spotify.com/track/40ycuqysj0klgqteguostc'
10973,Signs,R&b,2016,225,102.03,860,'https://open.spotify.com/track/72zmwnbxjx9fmujw3mbdss'
10974,The Closer I Get To You,R&b,2003,297,116.109,860,'https://open.spotify.com/track/5vagrguhkusdnkj179pu8r'
10975,Work It Out,Hip-hop,2016,260,124.1,860,'https://open.spotify.com/track/3xhw0hxbxxbmtee9ocipse'
10976,Wendy Time,New Wave,1992,311,108.219,2659,'https://open.spotify.com/track/2a2ep0i1wpwhdz6ltkbwld'
10977,Return,Punk,2016,190,139.976,3103,'https://open.spotify.com/track/5tfep7dxgd7vej668wtpux'
10978,The 13th,Latin Rock,2016,115,109.979,3103,'https://open.spotify.com/track/6ffjow8f6pcpj9xv00u6sa'
10979,This Is A Lie,New Wave,1996,269,150.722,3103,'https://open.spotify.com/track/2laagcftaprnakzqcmfmul'
10980,Treasure,Rock Pop,2012,178,116.017,3103,'https://open.spotify.com/track/55h7vjchibldukxdlx3fk7'
10981,Give Me It,Hard Rock,2015,188,57.107,3313,'https://open.spotify.com/track/2usreijt72zeznhdvpyg7r'
10982,The Top,Psychedelic,2012,189,99.959,3313,'https://open.spotify.com/track/6kuhjfxhkfnijdmcivt9r0'
10983,This Here And Now With You,New Wave,2008,246,117.546,1703,'https://open.spotify.com/track/6amsrfnwi1i4kkxha8ocgn'
10984,Everlasting Love,Rock Pop,2003,171,125.96,6661,'https://open.spotify.com/track/241rmk77gecj1y7jooq5lu'
10985,Love Is All Around,Rock Pop,2013,237,169.96,6661,'https://open.spotify.com/track/4rw2zip3qiwbefmf0djugv'
10986,Rainbow Valley,Rock Pop,2007,122,122.996,6661,'https://open.spotify.com/track/50b07nsqxahxc8iukkqudr'
