id,name
3801,A-fs
3802,The Bug Featuring Spaceape
3803,Kate Bush
3804,Rage Against The Machine
3805,The Administration
3806,String Trio Of New York
3807,Kings Of Leon
3808,Christopher Walken
3809,N.w.a.
3810,Tomash Gee
3811,Chaka Demus
3812,Choir & Great Symphony Orchestra Of The All-union Radio
3813,At The Gates
3814,Dominic
3815,King Curtis
3816,Steve Earle
3817,Disembowelment
3818,Keely Smith
3819,Monster Magnet
3820,The Pretenders
3821,Controlled Dissonance
3822,Kt Tunstall
3823,Deadboy
3824,Charlie Khan
3825,Noemí
3826,Jms
3827,Bright Eyes
3828,The Dirty Skirts
3829,From Dying Skies
3830,Run-dmc Featuring Jagged Edge
3831,Ryan Adams
3832,The Mg's
3833,Chris Brown
3834,Winifred Phillips
3835,Mat Kearney
3836,The Clancy Brothers
3837,Morel
3838,The Diggers
3839,Snooks Eaglin
3840,Warrant
3841,Tha Liks Featuring King T
3842,Capone-n-noreaga Feat. Busta Rhymes And Ron Browz
3843,Blingtones
3844,Eclier
3845,María
3846,Lil' Romeo
3847,6cyclemind
3848,The Gathering
3849,Gorillaz
3850,Harry Connick
3851,Phantomsmasher
3852,Vybz Kartel
3853,Tha Chamba
3854,Filero
3855,Nights Like These
3856,Bitty Mclean
3857,The Edgar Broughton Band
3858,Mägo De Oz
3859,Jeanne Robertson
3860,Los Indios Tabajaras
3861,Finn Macginty
3862,Gustavo A. Santaolalla
3863,Sol
3864,Taking Back Sunday
3865,Key
3866,Fredericks
3867,Parallel Sound
3868,Sly
3869,Sophie Tucker
3870,Spiritualized
3871,2-4 Grooves Feat. Reki D.
3872,Stevie Wonder
3873,Lennie Tristano
3874,Francis Dhomont
3875,Radio Moscow
3876,Allman Brothers Band
3877,Del The Funky Homosapien
3878,Igor Stravinsky
3879,John P. Kee
3880,The Hold Steady
3881,Scalplock
3882,Ray Sandoval
3883,Leila Chicot
3884,Keri Hilson
3885,Los Solitarios
3886,Leonardo Favio
3887,The Human League
3888,J. B. Lenoir
3889,Donna Ares
3890,K.i.z.
3891,luisa Mandelli
3892,paul Plishka
3893,The Wiyos
3894,Oscar Castro-neves
3895,Bad Religion
3896,Joan Jett
3897,Delirious
3898,Deep Purple
3899,Javier Navarrete
3900,Eighteen Visions
3901,Protein
3902,Sonny And Cher
3903,45 Grave
3904,Chops
3905,Mothers Pride
3906,Marty Robbins
3907,Yuridia
3908,Lucky Luciano
3909,Light Of The World
3910,Laura Leon
3911,Gene Vincent
3912,The Wreckers
3913,Jimmy Burns
3914,Theodore Shapiro
3915,Carl Davis
3916,David Tao
3917,Angel Romero
3918,Sly And The Family Stone
3919,Lcd Soundsystem
3920,Lfo
3921,Vulture Industries
3922,Thrice
3923,Shadows Fall
3924,The Presets
3925,David Phelps
3926,Four Tet
3927,Kirk Franklin With Tobymac
3928,Halls And Oates
3929,Hurricane
3930,Jan Wayne
3931,Arctique
3932,Gram Parsons
3933,Troggs
3934,Amanajé
3935,Eddie Cano
3936,Mr Brown
3937,The Spinners
3938,Midwest Product
3939,Liquid Soul
3940,Creedence Clearwater Revived
3941,Diplo
3942,Cliff Edwards
3943,Cross Country
3944,Double Image
3945,Negura Bunget
3946,Jason
3947,Marc Broussard
3948,Faiz Ali Faiz
3949,Blink-182
3950,Wiener Opernorchester
3951,Oscar Peterson Trio
3952,Ivan Tirado
3953,Abc
3954,Tammy Wynette
3955,Sean Callery
3956,Corb Lund
3957,The Motors
3958,A R Rahman
3959,The Number Of The Beast
3960,The Real Kids
3961,Gaetano Donizetti
3962,Daniel Chan
3963,Marco Rima
3964,Hins Cheung
3965,The Maytals
3966,Xzibit
3967,Jane Birkin And Serge Gainsbourg
3968,Rokia Traoré
3969,Paul Carrack
3970,Leeroy Stagger
3971,Morrissey
3972,Los Fabulosos
3973,Aaron Neville
3974,Aleks Syntek
3975,Redman
3976,Sam Mayo
3977,Bon Jovi
3978,Hef Feat. Big2
3979,The Coasters
3980,Radney Foster
3981,The Highwaymen
3982,Drexel
3983,Solomon Burke
3984,Ram Squad
3985,Bonnie ‘prince’ Billy And Matt Sweeney
3986,Clara Nunes
3987,Rooney
3988,Wednesday 13's Frankenstein Drag Queens From Planet 13
3989,Devine And Emilyplay
3990,Shade Sheist
3991,House Of Lords
3992,Bill Perry
3993,Falco
3994,Bad Company
3995,Clarisse Lavanant
3996,Abner Burnette
3997,Mayday
3998,Firehose
3999,Randy Mack
4000,Cherish The Ladies
4001,Arkona
4002,Vilma Palma
4003,Badmarsh
4004,Paul Thorn
4005,Mississippi John Hurt
4006,Skold Vs. Kmfdm
4007,Mark Ronson Featuring Amy Winehouse
4008,Frankie J
4009,The Master Musicians Of Jajouka Featuring Bachir Attar
4010,Crystal Mansion
4011,Francis Dunnery
4012,General Humbert
4013,Atomship
4014,Becky Baeling
4015,Ai Ai Ai
4016,Maria Call
4017,Ulytau
4018,The Bazbaz Orchestra
4019,The Dee Jays
4020,Luigi Marzola
4021,Fixx
4022,Angela Lashley
4023,A Day To Remember
4024,Hamilton Bohannon
4025,Dave Alvin
4026,Jack Orsen Feat. Fumanschu
4027,Amoral
4028,Williamson
4029,Slim Harpo
4030,Emmylou Harris
4031,Mc5
4032,Asleep At The Wheel
4033,T-la Rock
4034,Pamelo Mounk'a
4035,Dillinger
4036,Pluto Shervington
4037,Bill Boyd's Cowboy Ramblers
4038,Martin Lawrence
4039,Juan
4040,Eliane Elias
4041,Styles P
4042,Moments In Grace
4043,Royal Bubble Orchestra
4044,Sui Generis
4045,Rainbow
4046,The Crystals
4047,Paul Cantelon
4048,Natalie Cole
4049,Tora Tora
4050,Fred Weldy
4051,Mons Leidvin Takle
4052,Lizzy Borden
4053,Rory Block
4054,Anthony Blea Y Su Charanga
4055,Oldelaf Et Monsieur D
4056,Mariusz Kwiecen
4057,Young-holt Unlimited
4058,Murskahumppa
4059,Green And Yellow
4060,Pagan Wanderer Lu
4061,Mr. Sancho
4062,Soilwork
4063,The King Sisters
4064,Evanescence
4065,The Plasmatics
4066,Bullethole
4067,Princess Lover
4068,Fabián
4069,Jean Carnigan
4070,Zachary Richard
4071,Reach 454
4072,Wilson Pickett
4073,Zombies
4074,Enslavement Of Beauty
4075,Lauren Wood
4076,Shelley Fabares
4077,Ginny Owens
4078,Archie Bell And The Drells
4079,The Surfaris
4080,Bob Lind
4081,Jeremy Spencer
4082,Ramy Ayach
4083,Organized Konfusion
4084,3 Way Funk
4085,Eric Clapton
4086,Esser
4087,Line Renaud - Dean Martin
4088,The Ruby Suns
4089,Shelby Flint
4090,The Verve Pipe
4091,Dj Clue
4092,Beto Y Sus Canarios
4093,Afs
4094,Carlos Embales - Cutumba
4095,Flexy
4096,Webbie
4097,The Insects
4098,Frederic Galliano
4099,Zeca Baleiro
4100,Hysterie
4101,Fiasko
4102,Bury Your Dead
4103,The Who
4104,Beautiful Creatures
4105,Tevin Campbell
4106,Malina
4107,Annie Philippe
4108,Izzy Stradlin And The Ju Ju Hounds
4109,Coolio Da Unda Dogg
4110,Nick Ingman
4111,mario Borriello
4112,Louie Ramirez
4113,One Be Lo
4114,Joy Enriquez
4115,Gloria Gaynor
4116,Big Audio Dynamite
4117,Bizarre Inc
4118,Lee Michaels
4119,Josie
4120,The Cortinas
4121,Dave Graney
4122,Foo Fighters
4123,Emeneya
4124,Movado
4125,Spacemen 3
4126,Frank Marino
4127,Citizen Kaned
4128,Roy Brown
4129,Halfway To Gone
4130,Natalie Macmaster
4131,Vaselines
4132,Héroes Del Silencio
4133,Paul Weller
4134,Assurance
4135,The Impressions
4136,William Blake  Charles Hubert And Hastings Parry
4137,R Kelly
4138,Poncho Sanchez
4139,The Gaskets
4140,Die Symphony
4141,Pinch
4142,Chubby Checker
4143,Leo Dan
4144,Danielle Bollinger
4145,Olov Johansson
4146,Jupiter Rising
4147,Screamin' Jay Hawkins
4148,The Jane Shermans
4149,Gisele Mackenzie
4150,Bodies In The Gears Of The Apparatus
4151,Willie Colon
4152,Klubbingman Feat. Beatrix Delgado
4153,Pablo Montero
4154,Sylvia Tosun
4155,Stephen Marley
4156,Ken-y
4157,M.a. Numminen
4158,Y
4159,Wendy Moten
4160,Dictators
4161,Bülent Ceylan
4162,Nine Inch Nails
4163,Gipsy Kings
4164,Nat King Cole
4165,The Sun Harbor's Chorus-documentary Recordings
4166,Mongo Santamaria Orchestra
4167,The Funeral Pyre
4168,Steve Gordon
4169,Kitty Kallen
4170,Cass Fox
4171,Shri
4172,Nicky Hopkins
4173,Suzanne Gabriello
4174,Katy Perry
4175,Azukx
4176,Hot Club Of Detroit
4177,John Berry
4178,Phonte
4179,Marina Hottine
4180,Kathy Troccoli With Aaron Jeoffrey
4181,Rodney O
4182,Fabri Fibra
4183,Karaoke (made Famous By Dmx)
4184,Yz
4185,Fiona
4186,David
4187,Saukrates
4188,Alvin Youngblood hart
4189,Suicidal Tendencies
4190,Max Melvin
4191,Ma Rainey
4192,Sonny Boy Williamson
4193,Cult Jam
4194,The London Pops Orchestra
4195,Kuijken Kwartet
4196,dc
4197,Taboo
4198,Indigenous
4199,Karnig Sarkissian
4200,Carole King
4201,Mary Ford
4202,T Power
4203,Miranda Lee Richards
4204,Alex Ubago
4205,Beenie Man Featuring Janet Jackson
4206,Run-dmc
4207,Fast Eddie Featuring Kool Rock
4208,Fort Minor (featuring Mr. Hahn)
4209,Jean Ferret
4210,Raymond Girerd
4211,Her Tub Jug Washboard Band
4212,Lidell Townsell
4213,Nicola Fasano
4214,Steve Green
4215,Kékélé
4216,Christian Quast
4217,Fiona Sit
4218,piero De Palma
4219,Carman Featuring Commissioned
4220,Charlie Peacock
4221,Daryl Coley
4222,The Frequency
4223,Steve Morse
4224,Bow Wow Wow
4225,Dexys Midnight Runners
4226,Miossec
4227,Aristotle
4228,Gloria De Haven
4229,Jonn Serrie
4230,Amber Nicholson
4231,Alias
4232,Seven Mary Three
4233,Peter Tosh
4234,Cindy Lauper
4235,Amorphis
4236,Jah Wobble
4237,Del Tha Funkee Homosapien
4238,Philip Bailey
4239,Kai Winding
4240,P.o.d.
4241,Francky Vincent
4242,Future Leaders Of The World
4243,Skyforger
4244,tul
4245,Sugarbomb
4246,The Shondells
4247,Loretta Lynn
4248,Graham Central Station
4249,The Continentals
4250,Kooii
4251,Albert Collins
4252,P.o.s
4253,Yiannis Tassios
4254,Mariah Carey
4255,Rod Bernard
4256,Tram 11
4257,Inspector 9
4258,Lord Kitchener
4259,T-nutty
4260,Reel Big Fish
4261,Fountains Of Wayne
4262,Los Auténticos Decadentes
4263,Hyde
4264,Chango Spasiuk
4265,Debra Laws
4266,Berlin
4267,Big Dee Irwin
4268,Frankie Howard
4269,Mariachi Silvestre Vargas
4270,Damian Marley
4271,Cake
4272,Languis
4273,Rick James
4274,Fran Perea
4275,Jan Howard
4276,Sandra Mihanovich
4277,Tigertailz
4278,Karen Peck And New River
4279,Beres Hammond Feat. Natural Black
4280,Sun Yan-zi
4281,Dusminguet
4282,Rick Ross
4283,No-tone Ft.inusa
4284,Emile Vacher
4285,Andy Griffith
4286,J.c. Lodge
4287,Roberta Flack
4288,Lady Gaga
4289,Paul Summer
4290,Giorgos Marinis
4291,Pepe Kalle
4292,Terror Fabulous
4293,Gal Costa
4294,N. Shpiller
4295,Vienna Concert House Orchestra
4296,Cats In Boots
4297,Mase
4298,The Race
4299,Jars Of Clay
4300,Save As
4301,Bel Canto
4302,Bobby Vee
4303,Randy Travis
4304,Warner Mack
4305,Paul Mccartney And Wings
4306,Ben Watt Feat. Estelle
4307,Groove Karma
4308,Dells
4309,Lonnie Johnson
4310,John Mayer
4311,Extasick
4312,Oztara
4313,Elmore James
4314,When Dinosaurs Ruled The Earth
4315,King Curtis With Jack Dupree
4316,Anneli Drecker
4317,Aaron Watson
4318,Dala
4319,Fall Out Boy
4320,Los Iracundos
4321,The Perrys
4322,George Jones
4323,Throw The Fight
4324,Roberto Torres
4325,Radiohead
4326,John Sebastian
4327,Séamus Ennis
4328,Earth Wind
4329,Harry Lauder
4330,The Eagles
4331,Cornel Campbell
4332,Old Man's Child
4333,Half Man Half Biscuit
4334,John Mayall
4335,Dickies
4336,Bob Margolin
4337,Mychael Danna
4338,Pery Ribeiro
4339,Hubert Kah
4340,Thirst
4341,The Dylans
4342,Natassa Theodoridou
4343,Architecture In Helsinki
4344,99 Posse
4345,David Robertson
4346,Nick Drake
4347,Mykill Miers
4348,Danny Davis
4349,Leana
4350,The B-52’s
4351,Tshala Muana
4352,Memphis Minnie
4353,The Mighty Clouds Of Joy
4354,"dave Baby"" Cortez"""
4355,Floyd Cramer
4356,Chuck D
4357,Banda La Bocana
4358,Dédé Saint Prix
4359,Los Chichos
4360,Swami
4361,Kingsmen
4362,Guns N' Roses
4363,Poptart Monkeys
4364,Montrose
4365,Fehlfarben
4366,Jerry Butler
4367,Cancer Bats
4368,Steve Goodman
4369,The Normal
4370,Jha Jha
4371,Los Ninos De Sara
4372,Afrob Feat. Sarah
4373,Skyclad
4374,Jeannie C Riley
4375,Orquestra De La Comunitat Valenciana
4376,Outkast
4377,John Wesley
4378,Charlie Mccoy
4379,Joe Cocker
4380,Paul Taylor
4381,David Jalbert
4382,Christina Aguilera
4383,Herbie Hancock
4384,Diesel Boy
4385,Shifty
4386,Commodores
4387,Biz Markie
4388,Mississippi Mass Choir
4389,R. Carlos Nakai
4390,Junior Kimbrough
4391,Aceyalone
4392,Perfection
4393,Jude Cole
4394,Prince And The Revolution
4395,Johnny Keating
4396,Jay
4397,Thomas Wander
4398,New River
4399,Marilyn Monroe
4400,Tom Collier
4401,The Small Faces
4402,Dakis
4403,David Lynch
4404,Commander Cody And His Lost Planet Airmen
4405,Mario Telles
4406,Methods Of Mayhem
4407,Freddie Mcgregor
4408,Pale Forest
4409,Johnny Mandel
4410,Luciano
4411,Ancient Astronauts
4412,Peggy Zina
4413,The Elders
4414,Oscar Castro Neves
4415,Supastarr & Tony Manshino
4416,Andree Grandjean
4417,Eastmountainsouth
4418,Twinkle
4419,Shriekback
4420,Suzanne Ciani
4421,Alas
4422,Sonny Simmons
4423,Top Of The Poppers
4424,Françoise Dorin
4425,Ten Years After
4426,Tommy Mclain
4427,Donnie Mcclurkin
4428,Théophil
4429,Pantanito
4430,Rakim
4431,The Hokum Boys
4432,Georges Brassens
4433,Zenfu
4434,Erik Tronic
4435,Wizard
4436,Phil Vassar
4437,Bug Mafia
4438,Krystof
4439,B.b. King
4440,Jonathan Edwards
4441,The Honeydogs
4442,The Red Jumpsuit Apparatus
4443,Carlos Jimenez
4444,Quadro Nuevo
4445,Michelle Wright
4446,Lupe Fiasco Feat. Gemstones And Graham Burris
4447,Stan
4448,Hatebreed (int License)
4449,Nirvana
4450,Milieu
4451,Sane Band
4452,André Verchuren
4453,Red Foley
4454,Stelios Dionisiou
4455,The Misfits
4456,Richard Hawley And Death Ramps
4457,Ital Tek
4458,Hurricane G
4459,Patrick Samson
4460,The Avengers
4461,Faye Adams
4462,Will Ackerman
4463,The Lord Henry
4464,Utopia
4465,Bon Iver
4466,The Faces
4467,Wang Chung
4468,Keb' Mo'
4469,Janice Robinson
4470,Nightswimmer
4471,Annie Minogue Band
4472,Perrocker
4473,Johannes Linstead
4474,Wilks Featuring Doniki
4475,Noah Lewis
4476,Nelly
4477,Vrse Murphy
4478,Verve
4479,Ufo
4480,Big Rich Featuring Devo
4481,Robin Beanland
4482,Belle
4483,J-mack
4484,The House Of Love
4485,Juana Molina
4486,First Choice
4487,John Cale
4488,Jamie Richards
4489,João Gilberto
4490,Luke Vibert
4491,Joe Bataan
4492,Simon Harris
4493,Scweez
4494,Mathey
4495,Arcade Fire
4496,Ramón Vargas
4497,London Theatre Orchestra
4498,Lit
4499,Jarvis Church
4500,Soul Mekanik
4501,Small Facers
4502,Butterfly Temple
4503,Solistiyhtye Suomi
4504,Sir Neville Marriner
4505,Twila Paris
4506,Jimmy Mcgriff
4507,I Podilates
4508,Virtue
4509,Moises
4510,Mark Wills
4511,Jackson Browne
4512,Wanda De Sah
4513,The Summer Obsession
4514,Bobby Bland
4515,The Witnesses
4516,Ry Cooder
4517,Terry Riley
4518,Cracker
4519,Chris Hughes
4520,A-studio
4521,Bacilos
4522,Spinal Tap
4523,Bellatrax Feat. Tina Cousins
4524,Defect
4525,The Merry Macs
4526,Killers
4527,Aaliyah
4528,Marco Polo
4529,Cure
4530,East To West
4531,King Tee
4532,Kelly Clarkson
4533,Wonderland
4534,Basic Channel
4535,Dj Isaac
4536,T Lavitz
4537,Bebo
4538,Daan Junior
4539,Blind Willie Johnson
4540,Ministère Des Affaires Populaires
4541,Meiway
4542,Selector
4543,The Freedom
4544,Georges Delerue
4545,Reyes
4546,Fortitude
4547,Ashton Shepherd
4548,Love
4549,Stevie Ray Vaughan
4550,Mario Rosenstock
4551,Between The Buried And Me
4552,Big Mama Thornton With Kansas Bill And His Orchestra
4553,Herbert Von Karajan
4554,Marion Harris
4555,Bobby Broom
4556,The Elephantmen
4557,Daniel Johnston
4558,Gary Hobbs
4559,The Hollywood Brats
4560,Jimmy Webb
4561,Jose Luis Perales
4562,Amalia Avgoustaki
4563,Francis Lai
4564,Melanie And The Secret Army
4565,Jah Stitch
4566,Jay Randall
4567,orchestra Del Teatro Alla Scala_ Milano
4568,Neil Sedaka
4569,Al Di Meola
4570,Pelt
4571,Bottom Of The Hudson
4572,Spectra Soul
4573,Vodka Collins
4574,Electric Light Orchestra
4575,Jds
4576,Sex Machine
4577,Annie Blanchard
4578,Michael Bloomfield
4579,Sick On The Bus
4580,David Cook
4581,Merle Haggard
4582,Cândido
4583,Speaker
4584,Vitamin C
4585,Paul Overman
4586,The Monroes
4587,Cherrelle
4588,Oui Oui
4589,Mf Doom
4590,Taste
4591,Remy Shand
4592,Zeltinger Band
4593,Bonnie Raitt
4594,Conway Twitty
4595,The Katies
4596,Caetano Veloso
4597,Gwar
4598,Dave Weckl
4599,Skinny Cueball
4600,Frost
4601,Daddy Dog
4602,Jah Legacy
4603,The Family Stone
4604,Smidi Beats
4605,Anubis Spire
4606,london Philharmonic Orchestra
4607,Juan Carmona
4608,Power Pill Fist
4609,Marco Demark Feat. Peter Millwood
4610,Frank Caliendo
4611,Stanley Clarke
4612,Gustavo Cerati
4613,Hatebreed
4614,Ann Lee
4615,Gisselle
4616,Jeanne Pruett
4617,Mike Brooks
4618,Jean Lumière
4619,Paulette Tajah
4620,Varios
4621,Band Of Horses
4622,John Van Tongeren
4623,Vilma Palma E Vampiros
4624,Bad Brains
4625,Orlando Pops Orchestra And Andrew Lane
4626,Rockabye Baby!
4627,Johnny Horton
4628,Guitar Shorty
4629,Dio
4630,Klaus Badelt
4631,Eddie Turner
4632,Kris Gruen
4633,Daylight Torn
4634,Max B
4635,Scarlet's Remains
4636,Charlie Byrd Trio
4637,"clarence Gatemouth"" Brown"""
4638,Al Green
4639,Nic Endo
4640,Irreversíveis
4641,Sanshiro
4642,Special Duties
4643,Piero Esteriore
4644,Dub Pistols Feat. Rodney P
4645,Jennifer Clarke
4646,nicola Rossi-lemeni
4647,Tyrone Davis
4648,Martha Wainwright
4649,Enuff Z Nuff
4650,Ken Chu
4651,the Genius
4652,3 Steps Ahead
4653,Sugarhill Gang
4654,Chantal Chamandy
4655,Misfits
4656,Ol’ Dirty Bastard
4657,The Killers
4658,Jennifer Brown
4659,Mötley Crüe
4660,John Oates
4661,The Temptations
4662,Gilberto Gil
4663,James Brown
4664,Don
4665,Roxy Music
4666,Ramones
4667,Disco D
4668,Sinch
4669,Alternative Tv
4670,Patty Griffin
4671,Hall
4672,Hemdale
4673,We Show Up On Radar
4674,Undertakin' Daddies
4675,The Pop Group
4676,Mil Featuring Memphis Bleek
4677,Look Up
4678,Rah Digga (featuring Outsidaz)
4679,The Chiffons
4680,Philip Glass
4681,Jim Jones Featuring Oshy
4682,Christian Adam
4683,The Notorious Big
4684,Kenny Neal
4685,Busta Rhymes
4686,Paul Rogers
4687,Butthole Surfers
4688,Eddie Cochran
4689,The Booth Brothers
4690,Needle Of Death
4691,Noel Harrison
4692,Tom Waits
4693,Kyle Riabko
4694,Adam Ant
4695,gabriella Carturan
4696,Andy Kaufman
4697,Maria Bethânia
4698,Pepper
4699,Ed Calle
4700,Bizzy Bone Presents
4701,Virus
4702,Bullet For My Valentine
4703,Zombie Girl
4704,Janice Vidal
4705,Sonic Subjunkies
4706,Jason Michael Carroll
4707,Miguel Gallardo
4708,Beherit
4709,swedish Radio Choir
4710,Oliver Kalkofe
4711,Nikos Xilouris
4712,Étienne Daho
4713,Mindless Self Indulgence
4714,North Mississippi Allstars
4715,Keira Knightley
4716,Avril Lavigne
4717,Pennywise
4718,Live Forever
4719,Edwin Hawkins
4720,Jean Gabin
4721,Judas Iscariot
4722,Animals
4723,Kartik Seshadri
4724,Willie Clancy
4725,Emery
4726,Spieluhrmelodien
4727,Connemara Stone Company
4728,Cesar Camargo Mariano
4729,Berrogüetto
4730,Big Daddy Kane
4731,Der Plan
4732,Yölintu
4733,Sonny (of P.o.d.)
4734,The Skeletones
4735,Pentangle
4736,Java
4737,Rikk Agnew
4738,Barry Manilow Featuring The Glenn Miller Orchestra With Debra Byrd
4739,Elbow
4740,Dean Evenson
4741,Paul Westerberg
4742,Confetti's
4743,Hey Colossus
4744,J.b.lenoir
4745,The Plimsouls
4746,Ya Boy
4747,Maurice Larcange
4748,Jamie Principle
4749,Old Man
4750,Felix Slatkin
4751,"bobby Blue"" Bland"""
4752,Gwen Stefani
4753,The Disposable Heroes Of Hiphoprisy
4754,Giorgos Tsalikis
4755,giuseppe Zampieri
4756,Xlnc
4757,Bryan Ferry
4758,Cannibal And The Headhunters
4759,Steve Smith
4760,charlotte Ritchie
4761,Leigh Jones
4762,The Bad Seeds
4763,Darryl Worley
4764,Daft Punk
4765,C.l. Smooth
4766,Yggdrasil
4767,Irtio
4768,Swim
4769,Paris
4770,Rudolph Valentino
4771,Andréa
4772,An Cafe
4773,The Wilburns
4774,Los Rumberos Catalanes
4775,The Exciters
4776,Panic At The Disco
4777,Slackbaba
4778,Various Artists
4779,Pre
4780,Papp'os Blues
4781,Justo Almario
4782,Dmx
4783,Konstantinos Galanos
4784,Sean Paul
4785,Stevie Ray Vaughan And Double Trouble
4786,Lightnin' Slim
4787,Leroy Van Dyke
4788,Les Bonapartes
4789,The Stone Roses
4790,Dixie Cups
4791,Alexandre Desplat
4792,Steve Erquiaga
4793,Ten Madison
4794,Terror Squad
4795,Patrizia Pace
4796,The Jordanaires
4797,Henry Lee Summer
4798,Juanes
4799,Orchestra E Coro Del Palacio De Bellas Artes Di Cittá Del Messico
4800,Montserrat Caballé
4801,Viki Mosholiou
4802,The Danny Moss Quartet
4803,Arthur Brown
4804,Usa For Africa
4805,Kris Kristofferson
4806,José Roberto Bertrami
4807,Wamdue Project
4808,The Flying Burrito Brothers
4809,Spike Jones And His City Slickers
4810,John Michael Talbot
4811,Dave Rave
4812,Coco Montoya
4813,Dj Taz
4814,Flávio José
4815,Mr.de'
4816,Twenty 4 Seven
4817,Orquesta Aragon
4818,Grup Knar
4819,Gustavo Santaolalla
4820,Rhian Lois
4821,Doyle Bramhall
4822,Wolfmother
4823,Janet Paschal
4824,Fyah Blaze
4825,The Smashing Pumpkins
4826,Joey Negro
4827,Bersuit Vergarabat
4828,Grey Area
4829,Jyve V
4830,9th Wonder
4831,Human Disease
4832,Monika
4833,Bmx Bandits
4834,Hollowtip
4835,Max Steiner
4836,John Pagano
4837,Mick Clarke
4838,Rance Allen Group
4839,Nino Nardini
4840,Danny Williams
4841,Kill The Client
4842,Tri Atma
4843,Clarence Fountain
4844,Time Factory
4845,George Michael
4846,The Firesign Theatre
4847,Mazz
4848,Bomb Squad
4849,Kruger
4850,Soul Brothers Six
4851,The Jackson 5
4852,Sunnyland Slim
4853,Mos Def
4854,Mr Dubz
4855,Monty Are I
4856,Gail Davies
4857,Pascal Lejeune
4858,Marilyn Scott
4859,Derek And The Dominos
4860,The Rance Allen Group
4861,White Willow
4862,Los Delinqüentes
4863,Frankie Gavin
4864,Eyehategod
4865,David Saylor
4866,Dj X-change Featuring Dj Joey A
4867,Gov't Mule
4868,Kzss
4869,Big John Greer
4870,Helluva
4871,Ray Kane
4872,Ada Jane
4873,Muddy Waters
4874,John Wayne
4875,Alfredo Kraus - Orquesta De Conciertos De Madrid - Pablo Sorozábal
4876,Tones On Tail
4877,22-20s
4878,Norman Greenbaum
4879,Devanic
4880,Becoming The Archetype
4881,Lloyd Banks
4882,Cantara
4883,Eddie Jones
4884,Dennis Brown
4885,Dead Hearts
4886,Arika Kane
4887,Edelweiss
4888,Dine Et Déon
4889,Sonia Dersion
4890,Jimmy Nelson
4891,Jerry Goldsmith
4892,Vickie
4893,Marygold
4894,Mint Condition
4895,Chris Camozzi
4896,Dark Fortress
4897,Wade Ray
4898,Henk Geuke
4899,Scar Symmetry
4900,Humble Pie
4901,Big Maybelle
4902,Mixxmaster
4903,Frank Sinatra
4904,Leona Lewis
4905,The Blue Nile
4906,Heavenly
4907,Tyr
4908,Chris Farlowe
4909,Russ Morgan
4910,Syl Johnson
4911,Alexander Zonjic
4912,Soilent Green
4913,Taint
4914,Nas
4915,The Beach Boys
4916,R.l. Burnside
4917,Ocho Y Media
4918,Vilma E Vampiros Palma
4919,Tony Matterhorn
4920,2xl
4921,Snow Patrol
4922,plinio Clabassi
4923,X-ecutioners Featuring Big Pun
4924,Paul Hardcastle
4925,Burning Spear
4926,Iyov
4927,Lily Holbrook
4928,Philly's Most Wanted
4929,Dark Distant Spaces
4930,Rita Chiarelli
4931,True Believers
4932,Impulsonic
4933,Geiom
4934,Mr. Blue
4935,Percy Sledge
4936,Trae
4937,Curtis
4938,The Chap
4939,Bingo Players
4940,Donny Osmond
4941,Chroma Key
4942,Junior Parker
4943,Muzsikas
4944,Little Richard
4945,Manu Dibango
4946,Joe Lynn Turner
4947,marriner
4948,Yo Gotti & Foxx
4949,Stress Assassin
4950,Naughty By Nature
4951,Mindy Mccready
4952,Orchestra La Scintilla
4953,Deftones
4954,Will Ferrell
4955,giuseppe Di Stefano
4956,The Skeletons
4957,Dark New Day
4958,Iggy And The Stooges
4959,Blur
4960,The Stanley Brothers
4961,Leadbelly
4962,Tayfun
4963,Life In Your Way
4964,John Prine
4965,Rakim Feat. Tracey Horton
4966,K-os
4967,Carroll Thompson
4968,Dory Previn
4969,Yank Rachell
4970,The California Cajun Orchestra
4971,The Mc5
4972,Caspa
4973,Black Flag
4974,Barbara Fairchild
4975,Vanessa Daou
4976,Judy Garland
4977,Geier Sturzflug
4978,Louis Prima
4979,Seal
4980,Schoolyard Heroes
4981,Jimmie Rodgers
4982,Tim Hughes
4983,June Hutton
4984,Britny Fox
4985,Mel Blanc
4986,Jr Writer
4987,Astrovamps
4988,Ray Barretto
4989,"myrick Freeze"" Guillory"""
4990,Scissors For Sparrow
4991,Mama's
4992,Lester Bowie
4993,Premiums
4994,Tony Joe White
4995,Bobby Capo
4996,Commissioned
4997,Nofx
4998,The Abominable Iron Sloth
4999,Toni Braxton
5000,Clarence Gatemouth Brown
5001,Orquesta Sublime
5002,Super700
5003,Lalo Schifrin
5004,Mr. Lif
5005,The Special Aka
5006,Springfield Dusty
5007,Vo Fletcher
5008,Lynn August
5009,Speedball
5010,Sue Foley
5011,The Secret Life Of Teenage Girls
5012,Bill Perkins
5013,Soja
5014,Gorki
5015,Akon
5016,José Augusto
5017,Total
5018,Brian Mcfadden
5019,Hermeto Pascoal
5020,He Is Legend
5021,Squeeze
5022,Barrington Levy
5023,Marvin Gaye And Tammi Terrell
5024,Eric Bogle
5025,Los Abuelos De La Nada
5026,David Raksin
5027,The Meatmen
5028,Owl City
5029,Bob Mckenzie
5030,The Prodigy
5031,The Allies
5032,Yeah Yeah Yeahs
